timestamp,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m
2015-09-17 22:00:00+00:00,25.0,93,977.6,5.4
2015-09-17 23:00:00+00:00,25.2,90,977.1,5.2
2015-09-18 00:00:00+00:00,25.2,90,977.1,4.6
2015-09-18 01:00:00+00:00,24.2,95,976.6,5.6
2015-09-18 02:00:00+00:00,24.0,96,976.6,4.3
2015-09-18 03:00:00+00:00,24.0,95,976.8,4.8
2015-09-18 04:00:00+00:00,24.0,95,977.1,5.6
2015-09-18 05:00:00+00:00,23.9,95,977.2,5.9
2015-09-18 06:00:00+00:00,25.0,89,978.2,7.0
2015-09-18 07:00:00+00:00,26.6,81,978.9,7.1
2015-09-18 08:00:00+00:00,28.3,72,979.4,8.0
2015-09-18 09:00:00+00:00,29.6,67,979.6,7.2
2015-09-18 10:00:00+00:00,30.4,63,979.6,5.4
2015-09-18 11:00:00+00:00,30.8,62,978.6,4.6
2015-09-18 12:00:00+00:00,31.0,61,977.6,4.1
2015-09-18 13:00:00+00:00,31.1,61,976.6,2.8
2015-09-18 14:00:00+00:00,31.3,62,976.1,2.3
2015-09-18 15:00:00+00:00,31.2,61,976.1,1.8
2015-09-18 16:00:00+00:00,30.3,63,975.8,0.0
2015-09-18 17:00:00+00:00,29.4,69,976.2,2.5
2015-09-18 18:00:00+00:00,28.6,73,976.6,4.9
2015-09-18 19:00:00+00:00,27.8,75,978.1,5.2
2015-09-18 20:00:00+00:00,27.0,81,979.1,4.7
2015-09-18 21:00:00+00:00,26.7,84,979.8,5.2
2015-09-18 22:00:00+00:00,27.1,79,979.2,5.9
2015-09-18 23:00:00+00:00,26.8,81,979.8,4.0
2015-09-19 00:00:00+00:00,26.5,82,978.8,8.6
2015-09-19 01:00:00+00:00,26.3,84,978.3,9.0
2015-09-19 02:00:00+00:00,26.1,85,977.8,8.3
2015-09-19 03:00:00+00:00,24.9,92,977.9,7.9
2015-09-19 04:00:00+00:00,24.6,93,977.9,7.4
2015-09-19 05:00:00+00:00,24.4,93,978.2,4.7
2015-09-19 06:00:00+00:00,26.0,87,979.0,3.9
2015-09-19 07:00:00+00:00,26.8,78,979.7,4.8
2015-09-19 08:00:00+00:00,28.8,71,980.4,6.6
2015-09-19 09:00:00+00:00,30.5,65,981.0,6.4
2015-09-19 10:00:00+00:00,31.6,60,980.4,3.9
2015-09-19 11:00:00+00:00,32.1,57,979.8,3.1
2015-09-19 12:00:00+00:00,32.4,57,978.8,3.3
2015-09-19 13:00:00+00:00,32.5,57,978.0,3.4
2015-09-19 14:00:00+00:00,32.5,57,977.3,4.1
2015-09-19 15:00:00+00:00,32.2,58,977.0,4.7
2015-09-19 16:00:00+00:00,29.3,68,976.8,5.1
2015-09-19 17:00:00+00:00,28.8,71,977.5,2.7
2015-09-19 18:00:00+00:00,28.4,73,977.6,2.8
2015-09-19 19:00:00+00:00,28.0,82,978.7,0.4
2015-09-19 20:00:00+00:00,27.6,83,978.9,1.8
2015-09-19 21:00:00+00:00,26.9,87,979.4,2.9
2015-09-19 22:00:00+00:00,26.4,88,979.2,2.0
2015-09-19 23:00:00+00:00,26.2,89,978.5,4.8
2015-09-20 00:00:00+00:00,26.0,89,977.9,6.9
2015-09-20 01:00:00+00:00,25.8,90,977.6,8.6
2015-09-20 02:00:00+00:00,25.6,91,977.4,9.5
2015-09-20 03:00:00+00:00,25.5,91,976.9,9.7
2015-09-20 04:00:00+00:00,25.3,91,977.4,9.2
2015-09-20 05:00:00+00:00,25.1,91,977.8,8.6
2015-09-20 06:00:00+00:00,26.2,86,978.9,10.0
2015-09-20 07:00:00+00:00,27.9,78,979.3,10.5
2015-09-20 08:00:00+00:00,29.9,70,979.9,10.8
2015-09-20 09:00:00+00:00,31.7,63,980.0,10.9
2015-09-20 10:00:00+00:00,33.0,58,980.2,10.0
2015-09-20 11:00:00+00:00,34.0,54,978.5,11.3
2015-09-20 12:00:00+00:00,34.6,52,978.1,10.9
2015-09-20 13:00:00+00:00,34.0,53,976.9,9.7
2015-09-20 14:00:00+00:00,30.6,69,976.1,9.9
2015-09-20 15:00:00+00:00,29.0,75,975.4,10.4
2015-09-20 16:00:00+00:00,28.4,78,975.1,7.1
2015-09-20 17:00:00+00:00,27.5,82,975.6,2.5
2015-09-20 18:00:00+00:00,27.0,84,976.3,5.4
2015-09-20 19:00:00+00:00,29.3,70,977.3,9.2
2015-09-20 20:00:00+00:00,28.8,72,978.3,14.5
2015-09-20 21:00:00+00:00,28.1,76,978.4,15.1
2015-09-20 22:00:00+00:00,27.2,79,978.3,14.7
2015-09-20 23:00:00+00:00,26.4,82,978.3,13.0
2015-09-21 00:00:00+00:00,25.7,85,977.9,13.6
2015-09-21 01:00:00+00:00,25.2,87,977.5,12.8
2015-09-21 02:00:00+00:00,24.8,88,977.4,12.7
2015-09-21 03:00:00+00:00,24.5,89,977.6,12.2
2015-09-21 04:00:00+00:00,24.3,91,977.8,10.8
2015-09-21 05:00:00+00:00,24.2,92,977.9,9.7
2015-09-21 06:00:00+00:00,25.3,88,978.8,9.3
2015-09-21 07:00:00+00:00,26.7,81,979.4,9.4
2015-09-21 08:00:00+00:00,28.7,74,979.7,10.0
2015-09-21 09:00:00+00:00,30.5,68,979.5,10.5
2015-09-21 10:00:00+00:00,32.1,62,979.3,9.7
2015-09-21 11:00:00+00:00,33.2,57,978.8,10.0
2015-09-21 12:00:00+00:00,33.8,54,977.7,9.6
2015-09-21 13:00:00+00:00,34.0,53,977.1,9.5
2015-09-21 14:00:00+00:00,33.7,53,976.3,9.4
2015-09-21 15:00:00+00:00,33.4,54,976.3,7.9
2015-09-21 16:00:00+00:00,31.6,60,976.4,6.4
2015-09-21 17:00:00+00:00,30.5,66,976.9,5.2
2015-09-21 18:00:00+00:00,28.6,74,977.1,4.6
2015-09-21 19:00:00+00:00,28.8,75,978.1,10.8
2015-09-21 20:00:00+00:00,27.8,78,978.1,10.0
2015-09-21 21:00:00+00:00,27.0,81,978.0,8.4
2015-09-21 22:00:00+00:00,26.4,84,977.7,6.9
2015-09-21 23:00:00+00:00,25.9,86,977.2,6.5
2015-09-22 00:00:00+00:00,25.5,87,976.8,6.6
2015-09-22 01:00:00+00:00,25.3,88,976.7,5.8
2015-09-22 02:00:00+00:00,25.0,89,976.8,5.0
2015-09-22 03:00:00+00:00,24.8,90,977.1,4.7
2015-09-22 04:00:00+00:00,24.6,91,977.2,4.7
2015-09-22 05:00:00+00:00,24.4,92,977.9,4.8
2015-09-22 06:00:00+00:00,25.8,86,978.3,5.6
2015-09-22 07:00:00+00:00,28.2,77,979.6,6.1
2015-09-22 08:00:00+00:00,30.1,69,979.6,8.2
2015-09-22 09:00:00+00:00,31.4,64,979.5,8.5
2015-09-22 10:00:00+00:00,32.3,60,979.2,9.0
2015-09-22 11:00:00+00:00,32.6,60,978.1,7.3
2015-09-22 12:00:00+00:00,32.6,60,977.6,5.5
2015-09-22 13:00:00+00:00,32.0,61,976.3,3.6
2015-09-22 14:00:00+00:00,30.2,70,975.7,3.5
2015-09-22 15:00:00+00:00,28.8,75,975.8,10.2
2015-09-22 16:00:00+00:00,27.4,82,975.9,10.6
2015-09-22 17:00:00+00:00,26.4,84,976.3,9.0
2015-09-22 18:00:00+00:00,25.9,86,976.8,8.7
2015-09-22 19:00:00+00:00,26.4,86,977.4,7.4
2015-09-22 20:00:00+00:00,25.9,88,978.5,4.5
2015-09-22 21:00:00+00:00,25.4,91,978.8,4.0
2015-09-22 22:00:00+00:00,25.0,92,977.7,5.4
2015-09-22 23:00:00+00:00,24.7,93,977.2,6.2
2015-09-23 00:00:00+00:00,24.4,94,976.6,7.1
2015-09-23 01:00:00+00:00,24.1,95,976.0,6.1
2015-09-23 02:00:00+00:00,23.9,95,975.7,5.5
2015-09-23 03:00:00+00:00,23.7,96,976.5,5.2
2015-09-23 04:00:00+00:00,23.6,97,976.5,4.9
2015-09-23 05:00:00+00:00,23.5,97,977.0,4.8
2015-09-23 06:00:00+00:00,24.5,93,977.6,5.9
2015-09-23 07:00:00+00:00,27.5,82,979.0,5.6
2015-09-23 08:00:00+00:00,29.7,72,979.5,5.1
2015-09-23 09:00:00+00:00,31.3,63,979.6,3.8
2015-09-23 10:00:00+00:00,32.3,56,978.9,2.7
2015-09-23 11:00:00+00:00,32.8,54,978.0,2.3
2015-09-23 12:00:00+00:00,33.2,51,977.0,2.6
2015-09-23 13:00:00+00:00,33.4,50,976.5,2.5
2015-09-23 14:00:00+00:00,33.3,50,976.2,2.2
2015-09-23 15:00:00+00:00,33.0,50,976.0,1.3
2015-09-23 16:00:00+00:00,32.5,51,976.0,1.3
2015-09-23 17:00:00+00:00,31.6,57,976.2,3.6
2015-09-23 18:00:00+00:00,30.1,68,977.3,6.2
2015-09-23 19:00:00+00:00,27.8,75,977.8,5.6
2015-09-23 20:00:00+00:00,27.2,78,978.3,5.5
2015-09-23 21:00:00+00:00,26.8,80,978.8,4.9
2015-09-23 22:00:00+00:00,26.1,86,978.2,5.7
2015-09-23 23:00:00+00:00,25.9,87,977.5,4.5
2015-09-24 00:00:00+00:00,25.4,88,976.7,5.8
2015-09-24 01:00:00+00:00,25.2,89,976.2,6.6
2015-09-24 02:00:00+00:00,25.0,90,976.1,7.3
2015-09-24 03:00:00+00:00,24.8,91,976.2,8.1
2015-09-24 04:00:00+00:00,24.6,91,976.5,8.4
2015-09-24 05:00:00+00:00,24.4,92,976.9,8.7
2015-09-24 06:00:00+00:00,25.8,87,977.8,10.0
2015-09-24 07:00:00+00:00,28.1,77,979.0,10.8
2015-09-24 08:00:00+00:00,30.1,69,979.4,11.4
2015-09-24 09:00:00+00:00,31.7,62,979.5,10.6
2015-09-24 10:00:00+00:00,33.0,56,979.0,6.1
2015-09-24 11:00:00+00:00,33.7,53,977.8,4.4
2015-09-24 12:00:00+00:00,34.0,51,977.2,3.3
2015-09-24 13:00:00+00:00,34.0,50,976.6,2.0
2015-09-24 14:00:00+00:00,33.9,50,976.1,0.5
2015-09-24 15:00:00+00:00,33.6,50,976.1,0.4
2015-09-24 16:00:00+00:00,32.8,52,975.8,1.0
2015-09-24 17:00:00+00:00,32.1,53,975.9,5.0
2015-09-24 18:00:00+00:00,30.8,63,976.0,5.3
2015-09-24 19:00:00+00:00,29.3,67,975.9,5.7
2015-09-24 20:00:00+00:00,28.4,72,976.7,5.6
2015-09-24 21:00:00+00:00,27.6,76,976.9,5.7
2015-09-24 22:00:00+00:00,27.1,77,976.6,7.4
2015-09-24 23:00:00+00:00,26.7,77,976.9,8.4
2015-09-25 00:00:00+00:00,26.4,77,976.0,8.4
2015-09-25 01:00:00+00:00,26.1,77,976.2,8.7
2015-09-25 02:00:00+00:00,25.8,78,975.7,8.4
2015-09-25 03:00:00+00:00,25.6,79,976.2,8.4
2015-09-25 04:00:00+00:00,25.3,80,976.4,9.0
2015-09-25 05:00:00+00:00,25.1,81,976.5,9.2
2015-09-25 06:00:00+00:00,26.3,78,977.3,9.5
2015-09-25 07:00:00+00:00,28.4,70,978.1,10.2
2015-09-25 08:00:00+00:00,30.5,63,978.7,11.3
2015-09-25 09:00:00+00:00,32.3,56,978.8,12.2
2015-09-25 10:00:00+00:00,33.7,51,978.6,13.0
2015-09-25 11:00:00+00:00,34.8,47,977.8,11.5
2015-09-25 12:00:00+00:00,35.4,45,976.0,10.5
2015-09-25 13:00:00+00:00,35.8,43,975.1,9.4
2015-09-25 14:00:00+00:00,35.8,41,973.9,9.4
2015-09-25 15:00:00+00:00,35.6,40,973.5,8.0
2015-09-25 16:00:00+00:00,34.6,43,974.0,4.3
2015-09-25 17:00:00+00:00,32.8,51,975.8,18.1
2015-09-25 18:00:00+00:00,29.4,65,976.0,11.3
2015-09-25 19:00:00+00:00,26.4,88,975.4,8.7
2015-09-25 20:00:00+00:00,26.2,90,976.4,9.0
2015-09-25 21:00:00+00:00,25.9,91,976.7,10.4
2015-09-25 22:00:00+00:00,25.7,93,976.8,11.5
2015-09-25 23:00:00+00:00,25.6,92,976.1,12.6
2015-09-26 00:00:00+00:00,25.3,93,975.3,11.8
2015-09-26 01:00:00+00:00,25.2,93,975.3,10.6
2015-09-26 02:00:00+00:00,25.0,92,975.3,8.4
2015-09-26 03:00:00+00:00,24.8,92,975.7,8.6
2015-09-26 04:00:00+00:00,24.6,91,975.8,10.7
2015-09-26 05:00:00+00:00,24.5,89,975.7,11.2
2015-09-26 06:00:00+00:00,25.4,83,976.9,11.6
2015-09-26 07:00:00+00:00,27.1,76,977.5,14.3
2015-09-26 08:00:00+00:00,29.2,67,978.1,15.1
2015-09-26 09:00:00+00:00,31.2,60,978.1,16.1
2015-09-26 10:00:00+00:00,32.8,55,977.3,15.9
2015-09-26 11:00:00+00:00,33.8,52,976.7,15.5
2015-09-26 12:00:00+00:00,34.2,50,976.0,14.8
2015-09-26 13:00:00+00:00,34.3,49,975.3,13.4
2015-09-26 14:00:00+00:00,34.2,49,974.6,12.0
2015-09-26 15:00:00+00:00,34.1,49,974.0,11.2
2015-09-26 16:00:00+00:00,33.7,50,974.0,7.9
2015-09-26 17:00:00+00:00,32.7,53,974.9,3.4
2015-09-26 18:00:00+00:00,29.6,66,976.0,6.5
2015-09-26 19:00:00+00:00,27.0,80,975.6,6.5
2015-09-26 20:00:00+00:00,26.7,81,975.9,6.5
2015-09-26 21:00:00+00:00,26.4,83,976.0,7.6
2015-09-26 22:00:00+00:00,26.1,84,975.9,6.9
2015-09-26 23:00:00+00:00,25.9,86,975.6,8.4
2015-09-27 00:00:00+00:00,25.6,88,975.4,8.9
2015-09-27 01:00:00+00:00,25.4,89,975.1,9.3
2015-09-27 02:00:00+00:00,25.2,90,974.9,9.7
2015-09-27 03:00:00+00:00,25.0,90,974.9,10.7
2015-09-27 04:00:00+00:00,24.7,90,975.1,9.4
2015-09-27 05:00:00+00:00,24.5,91,975.2,7.7
2015-09-27 06:00:00+00:00,25.5,86,976.0,8.7
2015-09-27 07:00:00+00:00,27.8,76,976.7,9.5
2015-09-27 08:00:00+00:00,30.1,67,977.2,9.3
2015-09-27 09:00:00+00:00,32.2,58,977.4,9.0
2015-09-27 10:00:00+00:00,33.9,51,976.9,8.7
2015-09-27 11:00:00+00:00,35.0,47,976.4,6.5
2015-09-27 12:00:00+00:00,35.6,45,974.8,4.6
2015-09-27 13:00:00+00:00,35.8,43,974.2,3.1
2015-09-27 14:00:00+00:00,35.8,42,973.4,2.2
2015-09-27 15:00:00+00:00,35.6,41,973.5,1.5
2015-09-27 16:00:00+00:00,34.3,46,972.9,1.3
2015-09-27 17:00:00+00:00,32.7,53,972.9,4.8
2015-09-27 18:00:00+00:00,31.0,60,973.5,6.6
2015-09-27 19:00:00+00:00,30.9,62,974.4,7.0
2015-09-27 20:00:00+00:00,29.9,67,975.3,8.4
2015-09-27 21:00:00+00:00,29.2,72,975.8,9.4
2015-09-27 22:00:00+00:00,28.6,75,975.9,10.5
2015-09-27 23:00:00+00:00,28.1,78,974.8,10.7
2015-09-28 00:00:00+00:00,27.5,80,975.2,10.2
2015-09-28 01:00:00+00:00,26.9,82,974.7,9.4
2015-09-28 02:00:00+00:00,26.6,83,974.8,8.0
2015-09-28 03:00:00+00:00,26.2,85,975.1,7.7
2015-09-28 04:00:00+00:00,26.0,85,975.2,7.2
2015-09-28 05:00:00+00:00,25.9,86,975.5,8.1
2015-09-28 06:00:00+00:00,27.0,81,976.0,9.0
2015-09-28 07:00:00+00:00,28.7,74,977.2,9.5
2015-09-28 08:00:00+00:00,30.7,67,977.5,10.9
2015-09-28 09:00:00+00:00,32.7,59,978.0,11.9
2015-09-28 10:00:00+00:00,34.1,53,977.3,7.7
2015-09-28 11:00:00+00:00,35.1,49,976.5,7.5
2015-09-28 12:00:00+00:00,35.9,45,975.7,9.9
2015-09-28 13:00:00+00:00,34.4,49,974.6,11.4
2015-09-28 14:00:00+00:00,30.8,64,973.7,11.0
2015-09-28 15:00:00+00:00,29.1,72,973.7,9.2
2015-09-28 16:00:00+00:00,28.4,73,973.8,5.2
2015-09-28 17:00:00+00:00,27.7,75,973.9,2.9
2015-09-28 18:00:00+00:00,27.4,77,974.4,3.8
2015-09-28 19:00:00+00:00,29.1,71,975.5,5.9
2015-09-28 20:00:00+00:00,27.9,77,976.1,5.4
2015-09-28 21:00:00+00:00,27.4,80,976.8,6.4
2015-09-28 22:00:00+00:00,26.9,84,976.1,5.5
2015-09-28 23:00:00+00:00,26.5,86,975.9,7.4
2015-09-29 00:00:00+00:00,26.3,87,975.7,8.0
2015-09-29 01:00:00+00:00,26.1,87,975.3,9.3
2015-09-29 02:00:00+00:00,25.8,88,975.6,10.4
2015-09-29 03:00:00+00:00,25.6,89,975.8,10.5
2015-09-29 04:00:00+00:00,25.3,90,976.3,9.4
2015-09-29 05:00:00+00:00,25.1,91,976.7,9.0
2015-09-29 06:00:00+00:00,26.1,87,977.3,10.1
2015-09-29 07:00:00+00:00,27.9,78,978.1,11.0
2015-09-29 08:00:00+00:00,29.8,70,978.5,11.7
2015-09-29 09:00:00+00:00,31.6,62,978.6,11.9
2015-09-29 10:00:00+00:00,33.1,54,977.9,10.1
2015-09-29 11:00:00+00:00,34.1,50,977.6,8.6
2015-09-29 12:00:00+00:00,34.6,47,976.3,7.2
2015-09-29 13:00:00+00:00,34.6,47,975.8,4.4
2015-09-29 14:00:00+00:00,34.4,47,975.2,4.3
2015-09-29 15:00:00+00:00,33.9,48,975.1,6.0
2015-09-29 16:00:00+00:00,32.9,51,974.9,4.3
2015-09-29 17:00:00+00:00,31.5,59,975.1,4.8
2015-09-29 18:00:00+00:00,30.5,64,974.9,4.3
2015-09-29 19:00:00+00:00,29.6,66,975.4,5.8
2015-09-29 20:00:00+00:00,28.9,70,976.3,5.9
2015-09-29 21:00:00+00:00,28.3,72,976.6,6.4
2015-09-29 22:00:00+00:00,27.7,74,975.7,6.5
2015-09-29 23:00:00+00:00,27.4,75,975.6,7.8
2015-09-30 00:00:00+00:00,27.1,76,975.8,7.8
2015-09-30 01:00:00+00:00,26.9,76,975.3,7.7
2015-09-30 02:00:00+00:00,26.7,77,975.1,8.1
2015-09-30 03:00:00+00:00,26.4,78,975.1,9.0
2015-09-30 04:00:00+00:00,26.1,79,975.1,8.2
2015-09-30 05:00:00+00:00,25.7,81,975.5,7.6
2015-09-30 06:00:00+00:00,26.8,78,975.9,8.6
2015-09-30 07:00:00+00:00,28.8,70,976.9,9.1
2015-09-30 08:00:00+00:00,31.1,62,977.7,9.4
2015-09-30 09:00:00+00:00,32.9,54,977.8,10.0
2015-09-30 10:00:00+00:00,34.3,49,977.5,9.4
2015-09-30 11:00:00+00:00,35.3,45,976.3,9.4
2015-09-30 12:00:00+00:00,36.1,41,975.0,9.9
2015-09-30 13:00:00+00:00,36.5,39,974.2,9.2
2015-09-30 14:00:00+00:00,36.6,37,973.5,7.2
2015-09-30 15:00:00+00:00,36.5,37,973.1,5.6
2015-09-30 16:00:00+00:00,35.8,39,972.8,3.3
2015-09-30 17:00:00+00:00,34.1,46,973.0,8.1
2015-09-30 18:00:00+00:00,32.7,51,973.4,5.1
2015-09-30 19:00:00+00:00,31.4,54,974.0,5.5
2015-09-30 20:00:00+00:00,30.1,60,974.4,7.0
2015-09-30 21:00:00+00:00,29.0,65,974.5,8.7
2015-09-30 22:00:00+00:00,28.2,70,974.1,9.7
2015-09-30 23:00:00+00:00,27.5,74,973.9,10.7
2015-10-01 00:00:00+00:00,27.0,77,973.3,9.7
2015-10-01 01:00:00+00:00,26.4,79,973.4,7.5
2015-10-01 02:00:00+00:00,25.9,81,973.5,6.6
2015-10-01 03:00:00+00:00,25.5,82,973.8,8.0
2015-10-01 04:00:00+00:00,25.2,83,973.9,10.1
2015-10-01 05:00:00+00:00,25.0,84,973.9,11.0
2015-10-01 06:00:00+00:00,26.4,79,974.6,12.6
2015-10-01 07:00:00+00:00,28.8,71,975.2,13.4
2015-10-01 08:00:00+00:00,31.3,62,975.8,12.0
2015-10-01 09:00:00+00:00,33.5,53,976.1,9.9
2015-10-01 10:00:00+00:00,35.3,45,976.8,9.6
2015-10-01 11:00:00+00:00,36.5,39,975.6,6.9
2015-10-01 12:00:00+00:00,37.4,35,974.2,5.4
2015-10-01 13:00:00+00:00,38.0,32,973.2,4.3
2015-10-01 14:00:00+00:00,38.1,29,972.3,4.8
2015-10-01 15:00:00+00:00,37.8,28,972.1,7.9
2015-10-01 16:00:00+00:00,36.3,35,971.4,8.4
2015-10-01 17:00:00+00:00,34.0,44,971.7,9.5
2015-10-01 18:00:00+00:00,32.0,51,972.3,9.4
2015-10-01 19:00:00+00:00,29.8,59,973.0,9.5
2015-10-01 20:00:00+00:00,28.8,62,974.2,10.0
2015-10-01 21:00:00+00:00,28.1,65,974.4,11.3
2015-10-01 22:00:00+00:00,27.6,69,974.6,13.5
2015-10-01 23:00:00+00:00,27.3,72,974.1,12.6
2015-10-02 00:00:00+00:00,26.9,74,973.9,11.3
2015-10-02 01:00:00+00:00,26.4,77,973.8,9.1
2015-10-02 02:00:00+00:00,26.0,80,974.0,6.5
2015-10-02 03:00:00+00:00,25.4,82,974.4,6.7
2015-10-02 04:00:00+00:00,24.9,85,974.7,7.1
2015-10-02 05:00:00+00:00,24.7,87,975.2,6.0
2015-10-02 06:00:00+00:00,26.4,80,975.8,6.2
2015-10-02 07:00:00+00:00,28.9,67,976.8,8.0
2015-10-02 08:00:00+00:00,30.9,60,977.1,8.1
2015-10-02 09:00:00+00:00,32.7,55,977.4,7.6
2015-10-02 10:00:00+00:00,34.1,49,976.8,5.8
2015-10-02 11:00:00+00:00,34.8,46,975.9,6.4
2015-10-02 12:00:00+00:00,34.8,45,975.0,6.4
2015-10-02 13:00:00+00:00,34.8,45,974.1,7.3
2015-10-02 14:00:00+00:00,34.6,45,973.2,8.9
2015-10-02 15:00:00+00:00,33.1,49,972.3,10.3
2015-10-02 16:00:00+00:00,32.4,52,972.5,7.6
2015-10-02 17:00:00+00:00,31.5,57,973.1,6.6
2015-10-02 18:00:00+00:00,30.7,61,973.6,6.6
2015-10-02 19:00:00+00:00,30.3,60,974.2,6.1
2015-10-02 20:00:00+00:00,29.3,64,974.9,6.9
2015-10-02 21:00:00+00:00,28.6,68,975.6,8.1
2015-10-02 22:00:00+00:00,28.2,70,975.8,8.7
2015-10-02 23:00:00+00:00,27.7,73,975.3,7.3
2015-10-03 00:00:00+00:00,27.2,75,975.1,7.2
2015-10-03 01:00:00+00:00,26.8,76,975.2,7.0
2015-10-03 02:00:00+00:00,26.6,77,975.0,7.2
2015-10-03 03:00:00+00:00,26.3,78,975.4,8.1
2015-10-03 04:00:00+00:00,26.0,79,975.6,9.0
2015-10-03 05:00:00+00:00,25.8,81,976.1,8.9
2015-10-03 06:00:00+00:00,27.0,76,976.4,9.3
2015-10-03 07:00:00+00:00,29.4,65,977.6,9.5
2015-10-03 08:00:00+00:00,31.5,57,978.2,8.9
2015-10-03 09:00:00+00:00,33.5,49,978.4,8.2
2015-10-03 10:00:00+00:00,34.8,45,977.8,6.7
2015-10-03 11:00:00+00:00,35.4,42,976.8,4.3
2015-10-03 12:00:00+00:00,36.1,40,976.0,3.6
2015-10-03 13:00:00+00:00,36.5,39,975.1,4.0
2015-10-03 14:00:00+00:00,35.8,40,974.6,3.6
2015-10-03 15:00:00+00:00,34.8,42,974.3,4.8
2015-10-03 16:00:00+00:00,32.6,51,975.1,1.6
2015-10-03 17:00:00+00:00,31.0,58,975.0,5.8
2015-10-03 18:00:00+00:00,30.2,62,975.7,4.8
2015-10-03 19:00:00+00:00,28.9,71,976.5,4.3
2015-10-03 20:00:00+00:00,28.4,74,977.1,4.3
2015-10-03 21:00:00+00:00,27.9,77,977.7,5.1
2015-10-03 22:00:00+00:00,27.4,78,978.2,8.8
2015-10-03 23:00:00+00:00,26.9,80,977.6,11.9
2015-10-04 00:00:00+00:00,26.2,82,977.7,9.2
2015-10-04 01:00:00+00:00,25.6,84,976.6,4.8
2015-10-04 02:00:00+00:00,25.5,84,976.9,7.7
2015-10-04 03:00:00+00:00,25.3,85,976.9,7.4
2015-10-04 04:00:00+00:00,25.1,86,977.6,7.2
2015-10-04 05:00:00+00:00,25.0,86,978.2,7.0
2015-10-04 06:00:00+00:00,25.7,83,978.7,8.0
2015-10-04 07:00:00+00:00,28.1,73,979.7,9.7
2015-10-04 08:00:00+00:00,30.3,64,980.0,10.3
2015-10-04 09:00:00+00:00,32.2,56,980.5,7.4
2015-10-04 10:00:00+00:00,33.0,53,980.8,5.2
2015-10-04 11:00:00+00:00,33.3,52,980.4,2.5
2015-10-04 12:00:00+00:00,33.7,51,979.6,2.6
2015-10-04 13:00:00+00:00,33.7,50,979.0,5.2
2015-10-04 14:00:00+00:00,33.8,49,978.0,2.3
2015-10-04 15:00:00+00:00,33.9,47,977.1,2.8
2015-10-04 16:00:00+00:00,33.6,48,977.1,3.3
2015-10-04 17:00:00+00:00,32.1,55,977.3,2.4
2015-10-04 18:00:00+00:00,30.7,61,977.6,2.5
2015-10-04 19:00:00+00:00,29.8,66,978.0,3.9
2015-10-04 20:00:00+00:00,29.1,71,978.8,4.1
2015-10-04 21:00:00+00:00,28.5,74,979.4,4.5
2015-10-04 22:00:00+00:00,28.1,77,979.5,5.4
2015-10-04 23:00:00+00:00,27.7,79,978.6,7.0
2015-10-05 00:00:00+00:00,27.4,80,977.8,7.9
2015-10-05 01:00:00+00:00,27.2,81,977.0,8.4
2015-10-05 02:00:00+00:00,27.0,82,976.7,9.2
2015-10-05 03:00:00+00:00,26.9,82,977.2,8.7
2015-10-05 04:00:00+00:00,26.7,83,977.7,7.4
2015-10-05 05:00:00+00:00,26.2,86,978.4,7.6
2015-10-05 06:00:00+00:00,27.2,81,978.6,9.6
2015-10-05 07:00:00+00:00,29.1,73,979.6,10.5
2015-10-05 08:00:00+00:00,31.2,63,979.6,10.9
2015-10-05 09:00:00+00:00,33.0,55,979.7,9.7
2015-10-05 10:00:00+00:00,34.5,48,979.7,3.2
2015-10-05 11:00:00+00:00,35.3,44,979.2,2.3
2015-10-05 12:00:00+00:00,35.7,43,977.9,5.4
2015-10-05 13:00:00+00:00,34.9,45,977.2,8.7
2015-10-05 14:00:00+00:00,31.9,58,976.5,10.1
2015-10-05 15:00:00+00:00,30.7,64,976.2,11.9
2015-10-05 16:00:00+00:00,30.3,66,976.0,11.0
2015-10-05 17:00:00+00:00,29.6,70,976.0,7.9
2015-10-05 18:00:00+00:00,29.0,74,976.5,7.9
2015-10-05 19:00:00+00:00,29.0,71,977.1,7.5
2015-10-05 20:00:00+00:00,28.4,74,977.6,7.2
2015-10-05 21:00:00+00:00,27.8,77,977.7,8.1
2015-10-05 22:00:00+00:00,27.4,78,977.3,9.7
2015-10-05 23:00:00+00:00,27.1,80,977.2,9.6
2015-10-06 00:00:00+00:00,26.7,81,977.1,9.9
2015-10-06 01:00:00+00:00,26.3,82,976.7,9.3
2015-10-06 02:00:00+00:00,26.1,83,976.6,9.0
2015-10-06 03:00:00+00:00,25.9,84,976.8,8.4
2015-10-06 04:00:00+00:00,25.7,85,977.2,7.9
2015-10-06 05:00:00+00:00,25.5,86,977.6,8.0
2015-10-06 06:00:00+00:00,26.5,82,978.3,9.0
2015-10-06 07:00:00+00:00,28.4,73,979.3,9.8
2015-10-06 08:00:00+00:00,30.5,65,979.4,10.2
2015-10-06 09:00:00+00:00,32.3,56,979.8,9.4
2015-10-06 10:00:00+00:00,33.8,51,979.7,7.5
2015-10-06 11:00:00+00:00,34.5,47,978.8,6.7
2015-10-06 12:00:00+00:00,35.1,44,977.6,5.8
2015-10-06 13:00:00+00:00,35.6,43,976.9,6.1
2015-10-06 14:00:00+00:00,35.6,43,975.9,6.1
2015-10-06 15:00:00+00:00,34.6,46,975.5,5.1
