timestamp,conso_horaire,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2016-11-25 16:00:00+00:00,2826.846,174.77,16,4,11,2826.384,2816.356,2820.725375
2016-11-25 17:00:00+00:00,2827.234,9.07,17,4,11,2826.846,2816.719,2821.1624583333337
2016-11-25 18:00:00+00:00,2827.516,0.0,18,4,11,2827.234,2817.196,2821.6005833333334
2016-11-25 19:00:00+00:00,2827.949,0.0,19,4,11,2827.516,2817.514,2822.030583333333
2016-11-25 20:00:00+00:00,2828.384,0.0,20,4,11,2827.949,2818.169,2822.465375
2016-11-25 21:00:00+00:00,2828.836,0.0,21,4,11,2828.384,2818.849,2822.891
2016-11-25 22:00:00+00:00,2829.386,0.0,22,4,11,2828.836,2819.506,2823.307125
2016-11-25 23:00:00+00:00,2829.731,0.0,23,4,11,2829.386,2820.046,2823.7187916666667
2016-11-26 00:00:00+00:00,2829.881,0.0,0,5,11,2829.731,2820.221,2824.1223333333332
2016-11-26 01:00:00+00:00,2829.941,0.0,1,5,11,2829.881,2820.301,2824.5248333333334
2016-11-26 02:00:00+00:00,2830.071,0.0,2,5,11,2829.941,2820.424,2824.9265
2016-11-26 03:00:00+00:00,2830.144,0.0,3,5,11,2830.071,2820.554,2825.3284583333334
2016-11-26 04:00:00+00:00,2830.251,0.0,4,5,11,2830.144,2820.641,2825.7280416666667
2016-11-26 05:00:00+00:00,2830.401,0.0,5,5,11,2830.251,2820.844,2826.128458333333
2016-11-26 06:00:00+00:00,2830.541,52.47,6,5,11,2830.401,2821.086,2826.5266666666666
2016-11-26 07:00:00+00:00,2830.764,266.75,7,5,11,2830.541,2821.304,2826.920625
2016-11-26 08:00:00+00:00,2830.904,500.83,8,5,11,2830.764,2821.504,2827.314791666666
2016-11-26 09:00:00+00:00,2831.084,704.78,9,5,11,2830.904,2821.704,2827.7064583333336
2016-11-26 10:00:00+00:00,2831.191,830.8,10,5,11,2831.084,2821.964,2828.0972916666665
2016-11-26 11:00:00+00:00,2831.326,896.25,11,5,11,2831.191,2822.656,2828.4817499999995
2016-11-26 12:00:00+00:00,2831.626,880.9,12,5,11,2831.326,2823.324,2828.8430000000003
2016-11-26 13:00:00+00:00,2831.866,769.33,13,5,11,2831.626,2824.504,2829.1889166666665
2016-11-26 14:00:00+00:00,2832.146,608.83,14,5,11,2831.866,2825.639,2829.495666666667
2016-11-26 15:00:00+00:00,2832.384,388.08,15,5,11,2832.146,2826.384,2829.7667916666664
2016-11-26 16:00:00+00:00,2832.694,153.93,16,5,11,2832.384,2826.846,2830.016791666667
2016-11-26 17:00:00+00:00,2832.974,8.18,17,5,11,2832.694,2827.234,2830.2604583333336
2016-11-26 18:00:00+00:00,2833.321,0.0,18,5,11,2832.974,2827.516,2830.499625
2016-11-26 19:00:00+00:00,2833.979,0.0,19,5,11,2833.321,2827.949,2830.7415
2016-11-26 20:00:00+00:00,2834.816,0.0,20,5,11,2833.979,2828.384,2830.99275
2016-11-26 21:00:00+00:00,2835.701,0.0,21,5,11,2834.816,2828.836,2831.26075
2016-11-26 22:00:00+00:00,2836.299,0.0,22,5,11,2835.701,2829.386,2831.546791666667
2016-11-26 23:00:00+00:00,2836.819,0.0,23,5,11,2836.299,2829.731,2831.834833333334
2016-11-27 00:00:00+00:00,2837.374,0.0,0,6,11,2836.819,2829.881,2832.1301666666664
2016-11-27 01:00:00+00:00,2837.594,0.0,1,6,11,2837.374,2829.941,2832.442375
2016-11-27 02:00:00+00:00,2837.786,0.0,2,6,11,2837.594,2830.071,2832.76125
2016-11-27 03:00:00+00:00,2837.984,0.0,3,6,11,2837.786,2830.144,2833.0827083333334
2016-11-27 04:00:00+00:00,2838.196,0.0,4,6,11,2837.984,2830.251,2833.4093749999997
2016-11-27 05:00:00+00:00,2838.414,0.0,5,6,11,2838.196,2830.401,2833.740416666667
2016-11-27 06:00:00+00:00,2838.664,46.03,6,6,11,2838.414,2830.541,2834.0742916666663
2016-11-27 07:00:00+00:00,2838.874,248.35,7,6,11,2838.664,2830.764,2834.41275
2016-11-27 08:00:00+00:00,2839.376,480.35,8,6,11,2838.874,2830.904,2834.750666666667
2016-11-27 09:00:00+00:00,2839.996,678.03,9,6,11,2839.376,2831.084,2835.1036666666664
2016-11-27 10:00:00+00:00,2840.346,814.28,10,6,11,2839.996,2831.191,2835.475
2016-11-27 11:00:00+00:00,2840.634,876.83,11,6,11,2840.346,2831.326,2835.856458333333
2016-11-27 12:00:00+00:00,2841.026,890.78,12,6,11,2840.634,2831.626,2836.2442916666664
2016-11-27 13:00:00+00:00,2841.426,795.8,13,6,11,2841.026,2831.866,2836.6359583333337
2016-11-27 14:00:00+00:00,2841.916,586.15,14,6,11,2841.426,2832.146,2837.034291666667
2016-11-27 15:00:00+00:00,2842.399,406.67,15,6,11,2841.916,2832.384,2837.441375
2016-11-27 16:00:00+00:00,2842.906,163.27,16,6,11,2842.399,2832.694,2837.858666666667
2016-11-27 17:00:00+00:00,2843.316,8.77,17,6,11,2842.906,2832.974,2838.2841666666664
2016-11-27 18:00:00+00:00,2843.686,0.0,18,6,11,2843.316,2833.321,2838.715083333333
2016-11-27 19:00:00+00:00,2844.209,0.0,19,6,11,2843.686,2833.979,2839.1469583333333
2016-11-27 20:00:00+00:00,2844.806,0.0,20,6,11,2844.209,2834.816,2839.5732083333332
2016-11-27 21:00:00+00:00,2845.316,0.0,21,6,11,2844.806,2835.701,2839.9894583333335
2016-11-27 22:00:00+00:00,2845.746,0.0,22,6,11,2845.316,2836.299,2840.390083333333
2016-11-27 23:00:00+00:00,2846.014,0.0,23,6,11,2845.746,2836.819,2840.783708333334
2016-11-28 00:00:00+00:00,2846.194,0.0,0,0,11,2846.014,2837.374,2841.166833333333
2016-11-28 01:00:00+00:00,2846.406,0.0,1,0,11,2846.194,2837.594,2841.5343333333335
2016-11-28 02:00:00+00:00,2846.584,0.0,2,0,11,2846.406,2837.786,2841.9015
2016-11-28 03:00:00+00:00,2846.794,0.0,3,0,11,2846.584,2837.984,2842.268083333333
2016-11-28 04:00:00+00:00,2846.966,0.0,4,0,11,2846.794,2838.196,2842.635166666667
2016-11-28 05:00:00+00:00,2847.296,0.0,5,0,11,2846.966,2838.414,2843.000583333333
2016-11-28 06:00:00+00:00,2847.986,54.42,6,0,11,2847.296,2838.664,2843.3706666666662
2016-11-28 07:00:00+00:00,2848.244,279.15,7,0,11,2847.986,2838.874,2843.759083333334
2016-11-28 08:00:00+00:00,2848.914,513.67,8,0,11,2848.244,2839.376,2844.1495
2016-11-28 09:00:00+00:00,2849.154,708.15,9,0,11,2848.914,2839.996,2844.5469166666667
2016-11-28 10:00:00+00:00,2849.314,842.42,10,0,11,2849.154,2840.346,2844.9285
2016-11-28 11:00:00+00:00,2849.554,887.78,11,0,11,2849.314,2840.634,2845.3021666666664
2016-11-28 12:00:00+00:00,2849.936,851.38,12,0,11,2849.554,2841.026,2845.6738333333337
2016-11-28 13:00:00+00:00,2850.396,742.1,13,0,11,2849.936,2841.426,2846.045083333333
2016-11-28 14:00:00+00:00,2850.826,573.05,14,0,11,2850.396,2841.916,2846.418833333333
2016-11-28 15:00:00+00:00,2851.329,380.65,15,0,11,2850.826,2842.399,2846.7900833333333
2016-11-28 16:00:00+00:00,2851.816,156.57,16,0,11,2851.329,2842.906,2847.162166666667
2016-11-28 17:00:00+00:00,2852.389,8.77,17,0,11,2851.816,2843.316,2847.5334166666667
2016-11-28 18:00:00+00:00,2852.909,0.0,18,0,11,2852.389,2843.686,2847.9114583333335
2016-11-28 19:00:00+00:00,2853.356,0.0,19,0,11,2852.909,2844.209,2848.2957499999998
2016-11-28 20:00:00+00:00,2853.889,0.0,20,0,11,2853.356,2844.806,2848.6768749999997
2016-11-28 21:00:00+00:00,2854.236,0.0,21,0,11,2853.889,2845.316,2849.0553333333332
2016-11-28 22:00:00+00:00,2854.371,0.0,22,0,11,2854.236,2845.746,2849.4269999999997
2016-11-28 23:00:00+00:00,2854.451,0.0,23,0,11,2854.371,2846.014,2849.786375
2016-11-29 00:00:00+00:00,2854.571,0.0,0,1,11,2854.451,2846.194,2850.1379166666666
2016-11-29 01:00:00+00:00,2854.641,0.0,1,1,11,2854.571,2846.406,2850.4869583333334
2016-11-29 02:00:00+00:00,2854.754,0.0,2,1,11,2854.641,2846.584,2850.8300833333337
2016-11-29 03:00:00+00:00,2854.834,0.0,3,1,11,2854.754,2846.794,2851.1704999999997
2016-11-29 04:00:00+00:00,2854.924,0.0,4,1,11,2854.834,2846.966,2851.5054999999998
2016-11-29 05:00:00+00:00,2855.144,0.0,5,1,11,2854.924,2847.296,2851.8370833333333
2016-11-29 06:00:00+00:00,2855.906,48.25,6,1,11,2855.144,2847.986,2852.164083333333
2016-11-29 07:00:00+00:00,2856.204,262.2,7,1,11,2855.906,2848.244,2852.494083333333
2016-11-29 08:00:00+00:00,2856.924,496.5,8,1,11,2856.204,2848.914,2852.82575
2016-11-29 09:00:00+00:00,2857.124,693.95,9,1,11,2856.924,2849.154,2853.1594999999998
2016-11-29 10:00:00+00:00,2857.314,828.55,10,1,11,2857.124,2849.314,2853.491583333334
2016-11-29 11:00:00+00:00,2857.524,887.65,11,1,11,2857.314,2849.554,2853.824916666667
2016-11-29 12:00:00+00:00,2858.196,879.6,12,1,11,2857.524,2849.936,2854.1569999999997
2016-11-29 13:00:00+00:00,2858.474,787.17,13,1,11,2858.196,2850.396,2854.501166666667
2016-11-29 14:00:00+00:00,2858.764,621.58,14,1,11,2858.474,2850.826,2854.83775
2016-11-29 15:00:00+00:00,2859.226,386.23,15,1,11,2858.764,2851.329,2855.1685
2016-11-29 16:00:00+00:00,2859.719,147.68,16,1,11,2859.226,2851.816,2855.497541666666
2016-11-29 17:00:00+00:00,2860.044,8.2,17,1,11,2859.719,2852.389,2855.826833333333
2016-11-29 18:00:00+00:00,2860.756,0.0,18,1,11,2860.044,2852.909,2856.1457916666673
2016-11-29 19:00:00+00:00,2861.761,0.0,19,1,11,2860.756,2853.356,2856.4727500000004
2016-11-29 20:00:00+00:00,2862.484,0.0,20,1,11,2861.761,2853.889,2856.8229583333327
2016-11-29 21:00:00+00:00,2862.804,0.0,21,1,11,2862.484,2854.236,2857.181083333333
2016-11-29 22:00:00+00:00,2863.084,0.0,22,1,11,2862.804,2854.371,2857.538083333333
2016-11-29 23:00:00+00:00,2863.254,0.0,23,1,11,2863.084,2854.451,2857.901125
2016-11-30 00:00:00+00:00,2863.484,0.0,0,2,11,2863.254,2854.571,2858.267916666667
2016-11-30 01:00:00+00:00,2863.644,0.0,1,2,11,2863.484,2854.641,2858.6392916666664
2016-11-30 02:00:00+00:00,2863.881,0.0,2,2,11,2863.644,2854.754,2859.0144166666664
2016-11-30 03:00:00+00:00,2864.044,0.0,3,2,11,2863.881,2854.834,2859.3947083333333
2016-11-30 04:00:00+00:00,2864.254,0.0,4,2,11,2864.044,2854.924,2859.7784583333337
2016-11-30 05:00:00+00:00,2865.066,0.0,5,2,11,2864.254,2855.144,2860.1672083333337
2016-11-30 06:00:00+00:00,2865.566,48.62,6,2,11,2865.066,2855.906,2860.580625
2016-11-30 07:00:00+00:00,2866.734,267.38,7,2,11,2865.566,2856.204,2860.983125
2016-11-30 08:00:00+00:00,2867.114,502.65,8,2,11,2866.734,2856.924,2861.421875
2016-11-30 09:00:00+00:00,2867.994,671.44,9,2,11,2867.114,2857.124,2861.8464583333334
2016-11-30 10:00:00+00:00,2868.284,798.91,10,2,11,2867.994,2857.314,2862.299375
2016-11-30 11:00:00+00:00,2868.491,858.93,11,2,11,2868.284,2857.524,2862.7564583333333
2016-11-30 12:00:00+00:00,2868.754,897.85,12,2,11,2868.491,2858.196,2863.213416666667
2016-11-30 13:00:00+00:00,2869.461,799.9,13,2,11,2868.754,2858.474,2863.653333333333
2016-11-30 14:00:00+00:00,2870.226,635.92,14,2,11,2869.461,2858.764,2864.111125
2016-11-30 15:00:00+00:00,2871.199,420.0,15,2,11,2870.226,2859.226,2864.588708333333
2016-11-30 16:00:00+00:00,2871.736,179.23,16,2,11,2871.199,2859.719,2865.0875833333334
2016-11-30 17:00:00+00:00,2873.046,9.95,17,2,11,2871.736,2860.044,2865.588291666667
2016-11-30 18:00:00+00:00,2873.439,0.0,18,2,11,2873.046,2860.756,2866.130041666667
2016-11-30 19:00:00+00:00,2873.969,0.0,19,2,11,2873.439,2861.761,2866.6585
2016-11-30 20:00:00+00:00,2874.771,0.0,20,2,11,2873.969,2862.484,2867.1671666666666
2016-11-30 21:00:00+00:00,2875.359,0.0,21,2,11,2874.771,2862.804,2867.679125
2016-11-30 22:00:00+00:00,2875.926,0.0,22,2,11,2875.359,2863.084,2868.2022500000003
2016-11-30 23:00:00+00:00,2876.396,0.0,23,2,11,2875.926,2863.254,2868.737333333333
2016-12-01 00:00:00+00:00,2876.726,0.0,0,3,12,2876.396,2863.484,2869.284916666667
2016-12-01 01:00:00+00:00,2876.964,0.0,1,3,12,2876.726,2863.644,2869.8366666666666
2016-12-01 02:00:00+00:00,2877.134,0.0,2,3,12,2876.964,2863.881,2870.3916666666664
2016-12-01 03:00:00+00:00,2877.354,0.0,3,3,12,2877.134,2864.044,2870.9438750000004
2016-12-01 04:00:00+00:00,2877.554,0.0,4,3,12,2877.354,2864.254,2871.4984583333335
2016-12-01 05:00:00+00:00,2877.854,0.0,5,3,12,2877.554,2865.066,2872.052625
2016-12-01 06:00:00+00:00,2878.224,49.25,6,3,12,2877.854,2865.566,2872.5854583333335
2016-12-01 07:00:00+00:00,2878.866,273.55,7,3,12,2878.224,2866.734,2873.1128750000003
2016-12-01 08:00:00+00:00,2879.196,510.23,8,3,12,2878.866,2867.114,2873.618375
2016-12-01 09:00:00+00:00,2879.846,706.4,9,3,12,2879.196,2867.994,2874.1217916666665
2016-12-01 10:00:00+00:00,2880.376,841.58,10,3,12,2879.846,2868.284,2874.615625
2016-12-01 11:00:00+00:00,2880.664,901.92,11,3,12,2880.376,2868.491,2875.119458333333
2016-12-01 12:00:00+00:00,2880.924,894.2,12,3,12,2880.664,2868.754,2875.626666666667
2016-12-01 13:00:00+00:00,2881.154,798.9,13,3,12,2880.924,2869.461,2876.1337500000004
2016-12-01 14:00:00+00:00,2881.436,632.1,14,3,12,2881.154,2870.226,2876.6209583333334
2016-12-01 15:00:00+00:00,2881.644,409.67,15,3,12,2881.436,2871.199,2877.0880416666664
2016-12-01 16:00:00+00:00,2881.986,164.02,16,3,12,2881.644,2871.736,2877.52325
2016-12-01 17:00:00+00:00,2882.406,8.75,17,3,12,2881.986,2873.046,2877.9503333333328
2016-12-01 18:00:00+00:00,2882.879,0.0,18,3,12,2882.406,2873.439,2878.340333333333
2016-12-01 19:00:00+00:00,2883.489,0.0,19,3,12,2882.879,2873.969,2878.7336666666665
2016-12-01 20:00:00+00:00,2883.996,0.0,20,3,12,2883.489,2874.771,2879.130333333333
2016-12-01 21:00:00+00:00,2884.43,0.0,21,3,12,2883.996,2875.359,2879.5147083333336
2016-12-01 22:00:00+00:00,2884.774,0.0,22,3,12,2884.43,2875.926,2879.8926666666666
2016-12-01 23:00:00+00:00,2884.966,0.0,23,3,12,2884.774,2876.396,2880.2613333333334
2016-12-02 00:00:00+00:00,2885.204,0.0,0,4,12,2884.966,2876.726,2880.6184166666662
2016-12-02 01:00:00+00:00,2885.404,0.0,1,4,12,2885.204,2876.964,2880.9716666666664
2016-12-02 02:00:00+00:00,2885.614,0.0,2,4,12,2885.404,2877.134,2881.3233333333337
2016-12-02 03:00:00+00:00,2885.831,0.0,3,4,12,2885.614,2877.354,2881.6766666666667
2016-12-02 04:00:00+00:00,2886.004,0.0,4,4,12,2885.831,2877.554,2882.0298749999997
2016-12-02 05:00:00+00:00,2886.406,0.0,5,4,12,2886.004,2877.854,2882.3819583333334
2016-12-02 06:00:00+00:00,2886.746,34.17,6,4,12,2886.406,2878.224,2882.7382916666666
2016-12-02 07:00:00+00:00,2887.064,193.3,7,4,12,2886.746,2878.866,2883.093375
2016-12-02 08:00:00+00:00,2887.394,407.02,8,4,12,2887.064,2879.196,2883.4349583333333
2016-12-02 09:00:00+00:00,2887.664,602.6,9,4,12,2887.394,2879.846,2883.7765416666666
2016-12-02 10:00:00+00:00,2887.946,741.3,10,4,12,2887.664,2880.376,2884.1022916666666
2016-12-02 11:00:00+00:00,2888.214,811.3,11,4,12,2887.946,2880.664,2884.417708333333
2016-12-02 12:00:00+00:00,2888.446,865.05,12,4,12,2888.214,2880.924,2884.732291666667
2016-12-02 13:00:00+00:00,2888.764,764.78,13,4,12,2888.446,2881.154,2885.045708333333
2016-12-02 14:00:00+00:00,2889.041,595.95,14,4,12,2888.764,2881.436,2885.3627916666665
2016-12-02 15:00:00+00:00,2890.184,375.45,15,4,12,2889.041,2881.644,2885.6796666666664
2016-12-02 16:00:00+00:00,2890.526,145.82,16,4,12,2890.184,2881.986,2886.0355
2016-12-02 17:00:00+00:00,2891.236,8.27,17,4,12,2890.526,2882.406,2886.3913333333335
2016-12-02 18:00:00+00:00,2891.656,0.0,18,4,12,2891.236,2882.879,2886.7592500000005
2016-12-02 19:00:00+00:00,2892.619,0.0,19,4,12,2891.656,2883.489,2887.1249583333333
2016-12-02 20:00:00+00:00,2893.006,0.0,20,4,12,2892.619,2883.996,2887.505375
2016-12-02 21:00:00+00:00,2893.569,0.0,21,4,12,2893.006,2884.43,2887.8807916666665
2016-12-02 22:00:00+00:00,2894.199,0.0,22,4,12,2893.569,2884.774,2888.261583333333
2016-12-02 23:00:00+00:00,2894.706,0.0,23,4,12,2894.199,2884.966,2888.654291666667
2016-12-03 00:00:00+00:00,2895.306,0.0,0,5,12,2894.706,2885.204,2889.060125
2016-12-03 01:00:00+00:00,2895.624,0.0,1,5,12,2895.306,2885.404,2889.4810416666674
2016-12-03 02:00:00+00:00,2895.836,0.0,2,5,12,2895.624,2885.614,2889.906875
2016-12-03 03:00:00+00:00,2896.054,0.0,3,5,12,2895.836,2885.831,2890.3327916666663
2016-12-03 04:00:00+00:00,2896.266,0.0,4,5,12,2896.054,2886.004,2890.7587500000004
2016-12-03 05:00:00+00:00,2896.546,0.0,5,5,12,2896.266,2886.406,2891.1863333333336
2016-12-03 06:00:00+00:00,2896.824,36.4,6,5,12,2896.546,2886.746,2891.608833333333
2016-12-03 07:00:00+00:00,2897.136,220.93,7,5,12,2896.824,2887.064,2892.02875
2016-12-03 08:00:00+00:00,2897.836,444.27,8,5,12,2897.136,2887.394,2892.4484166666666
2016-12-03 09:00:00+00:00,2898.176,642.88,9,5,12,2897.836,2887.664,2892.8835
2016-12-03 10:00:00+00:00,2898.634,774.33,10,5,12,2898.176,2887.946,2893.3215
2016-12-03 11:00:00+00:00,2898.794,839.0,11,5,12,2898.634,2888.214,2893.766833333333
2016-12-03 12:00:00+00:00,2899.034,868.78,12,5,12,2898.794,2888.446,2894.2076666666667
2016-12-03 13:00:00+00:00,2899.521,775.85,13,5,12,2899.034,2888.764,2894.648833333333
2016-12-03 14:00:00+00:00,2899.774,610.55,14,5,12,2899.521,2889.041,2895.0970416666664
2016-12-03 15:00:00+00:00,2900.026,392.45,15,5,12,2899.774,2890.184,2895.5442500000004
2016-12-03 16:00:00+00:00,2900.356,156.75,16,5,12,2900.026,2890.526,2895.954333333333
2016-12-03 17:00:00+00:00,2900.676,8.85,17,5,12,2900.356,2891.236,2896.3639166666667
2016-12-03 18:00:00+00:00,2901.089,0.0,18,5,12,2900.676,2891.656,2896.75725
2016-12-03 19:00:00+00:00,2901.771,0.0,19,5,12,2901.089,2892.619,2897.150291666667
2016-12-03 20:00:00+00:00,2902.461,0.0,20,5,12,2901.771,2893.006,2897.531625
2016-12-03 21:00:00+00:00,2903.191,0.0,21,5,12,2902.461,2893.569,2897.9255833333336
2016-12-03 22:00:00+00:00,2904.119,0.0,22,5,12,2903.191,2894.199,2898.3265000000006
2016-12-03 23:00:00+00:00,2904.554,0.0,23,5,12,2904.119,2894.706,2898.739833333333
2016-12-04 00:00:00+00:00,2905.209,0.0,0,6,12,2904.554,2895.306,2899.150166666667
2016-12-04 01:00:00+00:00,2905.454,0.0,1,6,12,2905.209,2895.624,2899.5627916666667
2016-12-04 02:00:00+00:00,2905.621,0.0,2,6,12,2905.454,2895.836,2899.972375
2016-12-04 03:00:00+00:00,2905.834,0.0,3,6,12,2905.621,2896.054,2900.3800833333335
2016-12-04 04:00:00+00:00,2906.014,0.0,4,6,12,2905.834,2896.266,2900.7875833333333
2016-12-04 05:00:00+00:00,2906.266,0.0,5,6,12,2906.014,2896.546,2901.19375
2016-12-04 06:00:00+00:00,2906.524,32.53,6,6,12,2906.266,2896.824,2901.5987500000006
2016-12-04 07:00:00+00:00,2906.754,193.45,7,6,12,2906.524,2897.136,2902.0029166666664
2016-12-04 08:00:00+00:00,2907.556,405.5,8,6,12,2906.754,2897.836,2902.4036666666666
2016-12-04 09:00:00+00:00,2908.109,603.95,9,6,12,2907.556,2898.176,2902.8086666666672
2016-12-04 10:00:00+00:00,2908.394,742.62,10,6,12,2908.109,2898.634,2903.2225416666665
2016-12-04 11:00:00+00:00,2908.636,804.78,11,6,12,2908.394,2898.794,2903.6292083333337
2016-12-04 12:00:00+00:00,2908.864,873.38,12,6,12,2908.636,2899.034,2904.0392916666665
2016-12-04 13:00:00+00:00,2909.096,781.92,13,6,12,2908.864,2899.521,2904.448875
2016-12-04 14:00:00+00:00,2909.334,611.42,14,6,12,2909.096,2899.774,2904.8478333333333
2016-12-04 15:00:00+00:00,2909.604,386.3,15,6,12,2909.334,2900.026,2905.2461666666663
2016-12-04 16:00:00+00:00,2909.949,155.8,16,6,12,2909.604,2900.356,2905.64525
2016-12-04 17:00:00+00:00,2910.499,9.82,17,6,12,2909.949,2900.676,2906.0449583333334
2016-12-04 18:00:00+00:00,2910.991,0.0,18,6,12,2910.499,2901.089,2906.4542500000002
2016-12-04 19:00:00+00:00,2911.716,0.0,19,6,12,2910.991,2901.771,2906.8668333333335
2016-12-04 20:00:00+00:00,2912.411,0.0,20,6,12,2911.716,2902.461,2907.2812083333333
2016-12-04 21:00:00+00:00,2913.089,0.0,21,6,12,2912.411,2903.191,2907.6957916666665
2016-12-04 22:00:00+00:00,2913.649,0.0,22,6,12,2913.089,2904.119,2908.1082083333336
2016-12-04 23:00:00+00:00,2913.984,0.0,23,6,12,2913.649,2904.554,2908.505291666667
2016-12-05 00:00:00+00:00,2914.194,0.0,0,0,12,2913.984,2905.209,2908.8982083333335
2016-12-05 01:00:00+00:00,2914.394,0.0,1,0,12,2914.194,2905.454,2909.272583333333
2016-12-05 02:00:00+00:00,2914.614,0.0,2,0,12,2914.394,2905.621,2909.645083333333
2016-12-05 03:00:00+00:00,2914.784,0.0,3,0,12,2914.614,2905.834,2910.019791666666
2016-12-05 04:00:00+00:00,2915.044,0.0,4,0,12,2914.784,2906.014,2910.392708333333
2016-12-05 05:00:00+00:00,2915.336,0.0,5,0,12,2915.044,2906.266,2910.7689583333336
2016-12-05 06:00:00+00:00,2915.704,36.97,6,0,12,2915.336,2906.524,2911.146875
2016-12-05 07:00:00+00:00,2916.334,221.88,7,0,12,2915.704,2906.754,2911.529375
2016-12-05 08:00:00+00:00,2916.614,442.5,8,0,12,2916.334,2907.556,2911.9285416666667
2016-12-05 09:00:00+00:00,2917.414,636.05,9,0,12,2916.614,2908.109,2912.305958333333
2016-12-05 10:00:00+00:00,2917.626,758.03,10,0,12,2917.414,2908.394,2912.6936666666666
2016-12-05 11:00:00+00:00,2917.804,792.22,11,0,12,2917.626,2908.636,2913.078333333333
2016-12-05 12:00:00+00:00,2918.164,776.72,12,0,12,2917.804,2908.864,2913.460333333333
2016-12-05 13:00:00+00:00,2918.364,662.72,13,0,12,2918.164,2909.096,2913.8478333333333
2016-12-05 14:00:00+00:00,2918.656,513.72,14,0,12,2918.364,2909.334,2914.2340000000004
2016-12-05 15:00:00+00:00,2918.906,341.52,15,0,12,2918.656,2909.604,2914.622416666667
2016-12-05 16:00:00+00:00,2919.676,143.25,16,0,12,2918.906,2909.949,2915.0099999999998
2016-12-05 17:00:00+00:00,2920.106,9.4,17,0,12,2919.676,2910.499,2915.4152916666667
2016-12-05 18:00:00+00:00,2920.566,0.0,18,0,12,2920.106,2910.991,2915.815583333333
2016-12-05 19:00:00+00:00,2920.914,0.0,19,0,12,2920.566,2911.716,2916.2145416666667
2016-12-05 20:00:00+00:00,2921.254,0.0,20,0,12,2920.914,2912.411,2916.5977916666666
2016-12-05 21:00:00+00:00,2921.526,0.0,21,0,12,2921.254,2913.089,2916.96625
2016-12-05 22:00:00+00:00,2921.846,0.0,22,0,12,2921.526,2913.649,2917.3177916666664
2016-12-05 23:00:00+00:00,2922.034,0.0,23,0,12,2921.846,2913.984,2917.6593333333335
2016-12-06 00:00:00+00:00,2922.234,0.0,0,1,12,2922.034,2914.194,2917.99475
2016-12-06 01:00:00+00:00,2922.434,0.0,1,1,12,2922.234,2914.394,2918.3297499999994
2016-12-06 02:00:00+00:00,2922.611,0.0,2,1,12,2922.434,2914.614,2918.6647500000004
2016-12-06 03:00:00+00:00,2922.824,0.0,3,1,12,2922.611,2914.784,2918.9979583333334
2016-12-06 04:00:00+00:00,2923.006,0.0,4,1,12,2922.824,2915.044,2919.332958333334
2016-12-06 05:00:00+00:00,2923.349,0.0,5,1,12,2923.006,2915.336,2919.6647083333332
2016-12-06 06:00:00+00:00,2923.794,34.9,6,1,12,2923.349,2915.704,2919.9985833333335
2016-12-06 07:00:00+00:00,2924.414,226.65,7,1,12,2923.794,2916.334,2920.3356666666664
2016-12-06 08:00:00+00:00,2924.741,457.62,8,1,12,2924.414,2916.614,2920.6723333333334
2016-12-06 09:00:00+00:00,2925.454,657.55,9,1,12,2924.741,2917.414,2921.0109583333337
2016-12-06 10:00:00+00:00,2925.634,797.97,10,1,12,2925.454,2917.626,2921.3459583333333
2016-12-06 11:00:00+00:00,2925.894,863.7,11,1,12,2925.634,2917.804,2921.679625
2016-12-06 12:00:00+00:00,2926.781,876.53,12,1,12,2925.894,2918.164,2922.016708333333
2016-12-06 13:00:00+00:00,2927.074,788.5,13,1,12,2926.781,2918.364,2922.3757499999997
2016-12-06 14:00:00+00:00,2927.274,630.25,14,1,12,2927.074,2918.656,2922.7386666666666
2016-12-06 15:00:00+00:00,2927.729,418.83,15,1,12,2927.274,2918.906,2923.0977499999995
2016-12-06 16:00:00+00:00,2928.239,179.75,16,1,12,2927.729,2919.676,2923.465375
2016-12-06 17:00:00+00:00,2928.656,10.6,17,1,12,2928.239,2920.106,2923.822166666667
2016-12-06 18:00:00+00:00,2929.164,0.0,18,1,12,2928.656,2920.566,2924.178416666667
2016-12-06 19:00:00+00:00,2930.599,0.0,19,1,12,2929.164,2920.914,2924.5366666666664
2016-12-06 20:00:00+00:00,2931.139,0.0,20,1,12,2930.599,2921.254,2924.9402083333334
2016-12-06 21:00:00+00:00,2931.699,0.0,21,1,12,2931.139,2921.526,2925.352083333333
2016-12-06 22:00:00+00:00,2932.206,0.0,22,1,12,2931.699,2921.846,2925.7759583333336
2016-12-06 23:00:00+00:00,2932.434,0.0,23,1,12,2932.206,2922.034,2926.2076250000005
2016-12-07 00:00:00+00:00,2932.654,0.0,0,2,12,2932.434,2922.234,2926.6409583333334
2016-12-07 01:00:00+00:00,2932.841,0.0,1,2,12,2932.654,2922.434,2927.075125
2016-12-07 02:00:00+00:00,2933.016,0.0,2,2,12,2932.841,2922.611,2927.5087499999995
2016-12-07 03:00:00+00:00,2933.244,0.0,3,2,12,2933.016,2922.824,2927.9422916666667
2016-12-07 04:00:00+00:00,2933.414,0.0,4,2,12,2933.244,2923.006,2928.3764583333336
2016-12-07 05:00:00+00:00,2933.736,0.0,5,2,12,2933.414,2923.349,2928.810125
